,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
17761,35,139000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,35000,12.69,False,False,6
17762,30,139008,MORTGAGE,2.0,EDUCATION,C,15000,13.47,False,False,6
17763,32,139200,MORTGAGE,5.0,EDUCATION,A,6000,7.9,False,False,5
17764,29,139500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,15000,11.12,False,False,5
17765,28,139913,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5375,8.94,False,False,6
17766,29,140000,OWN,5.0,VENTURE,B,27000,9.91,False,False,7
17767,29,140000,MORTGAGE,4.0,EDUCATION,C,16775,14.27,False,True,10
17768,28,140000,OWN,1.0,EDUCATION,B,17600,12.42,False,False,6
17769,30,140000,MORTGAGE,6.0,PERSONAL,A,5000,8.9,False,False,6
17770,28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,18000,14.65,False,True,7
17771,27,140000,MORTGAGE,7.0,PERSONAL,A,18000,7.9,False,False,9
17772,28,140000,MORTGAGE,8.0,MEDICAL,A,22000,7.9,False,False,6
17773,31,140000,MORTGAGE,5.0,MEDICAL,B,30000,11.71,False,False,7
17774,28,72000,RENT,6.0,MEDICAL,A,15000,6.54,False,False,6
17775,27,72000,RENT,0.0,MEDICAL,B,15000,11.86,False,False,6
17776,33,21000,OWN,1.0,EDUCATION,B,7750,11.83,False,False,6
17777,27,140000,MORTGAGE,4.0,PERSONAL,B,2800,11.99,False,False,9
17778,33,20988,OWN,2.0,PERSONAL,B,3600,11.71,False,False,5
17779,34,128000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,12325,8.49,True,False,5
17780,31,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11000,10.0,False,False,8
17781,28,108800,MORTGAGE,3.0,MEDICAL,E,35000,16.4,True,True,7
17782,27,140000,OWN,8.0,PERSONAL,D,28000,15.65,False,False,5
17783,33,140000,MORTGAGE,8.0,VENTURE,A,8000,5.79,False,False,6
17784,34,140000,MORTGAGE,8.0,EDUCATION,A,12000,7.29,False,False,8
17785,29,108800,MORTGAGE,1.0,MEDICAL,F,18500,17.8,True,False,10
17786,28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,25000,15.95,False,False,10
17787,33,140000,MORTGAGE,14.0,MEDICAL,A,9600,6.91,False,False,10
17788,32,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,18000,6.17,False,False,5
17789,32,140000,MORTGAGE,9.0,EDUCATION,A,11000,5.42,False,False,8
17790,29,140000,MORTGAGE,4.0,MEDICAL,A,24000,7.88,False,False,5
17791,32,140000,MORTGAGE,3.0,EDUCATION,B,5000,10.38,False,False,6
17792,34,128000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,3000,11.12,True,False,10
17793,31,74028,RENT,5.0,EDUCATION,B,15000,10.59,False,False,9
17794,32,140000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,20000,11.12,False,False,9
17795,34,140000,OWN,13.0,EDUCATION,A,4000,7.88,False,False,7
17796,33,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,6.76,False,False,6
17797,29,74872,RENT,4.0,PERSONAL,A,15000,7.88,False,False,9
17798,33,140000,MORTGAGE,6.0,MEDICAL,A,13000,7.51,False,False,6
17799,31,75000,RENT,5.0,DEBTCONSOLIDATION,B,15000,12.69,False,False,5
17800,34,128000,OWN,0.0,DEBTCONSOLIDATION,E,25000,17.39,True,False,5
17801,30,108800,MORTGAGE,2.0,MEDICAL,E,15000,16.35,True,False,8
17802,27,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,13.57,False,False,5
17803,27,75000,RENT,5.0,PERSONAL,A,15000,6.91,False,False,10
17804,27,140000,MORTGAGE,2.0,EDUCATION,B,14000,11.12,False,False,5
17805,35,140000,MORTGAGE,3.0,MEDICAL,B,25000,12.21,False,False,10
17806,34,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,11.12,False,False,8
17807,32,140304,MORTGAGE,8.0,MEDICAL,A,20000,6.91,False,False,10
17808,27,75000,RENT,2.0,DEBTCONSOLIDATION,C,15000,14.35,False,False,5
17809,27,140987,MORTGAGE,5.0,VENTURE,A,6450,5.99,False,False,10
17810,29,141000,MORTGAGE,1.0,VENTURE,A,8000,6.99,False,False,9
17811,28,141000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9000,7.14,False,False,8
17812,28,141996,MORTGAGE,3.0,VENTURE,A,13000,11.12,False,False,7
17813,27,129996,MORTGAGE,2.0,VENTURE,D,12800,14.84,True,True,7
17814,32,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,11.12,True,False,9
17815,30,142000,MORTGAGE,5.0,VENTURE,B,10000,11.12,False,False,8
17816,28,142000,MORTGAGE,3.0,EDUCATION,B,18000,10.38,False,False,8
17817,33,69000,RENT,3.0,HOMEIMPROVEMENT,B,15000,10.62,True,False,7
17818,30,110925,MORTGAGE,1.0,MEDICAL,D,25000,15.33,True,False,9
17819,30,143000,MORTGAGE,11.0,PERSONAL,A,18000,8.49,False,False,7
17820,29,143000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,16800,6.17,False,False,9
17821,27,75000,RENT,7.0,VENTURE,B,15000,11.14,False,False,6
17822,34,143150,MORTGAGE,0.0,VENTURE,A,12000,9.32,False,False,6
17823,35,143485,MORTGAGE,10.0,PERSONAL,B,8000,10.62,False,False,7
17824,30,143500,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,11.89,False,False,8
17825,33,144000,MORTGAGE,1.0,MEDICAL,A,5000,8.9,False,False,10
17826,35,144000,MORTGAGE,0.0,EDUCATION,A,35000,11.12,False,False,9
17827,30,144000,MORTGAGE,7.0,MEDICAL,A,6000,8.49,False,False,8
17828,27,144000,MORTGAGE,6.0,MEDICAL,A,5000,7.49,False,False,5
17829,29,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5000,13.06,False,False,7
17830,30,144000,MORTGAGE,2.0,VENTURE,A,6000,6.91,False,False,6
17831,30,69600,RENT,0.0,PERSONAL,D,15000,14.59,True,False,7
17832,27,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,21000,13.57,False,True,8
17833,28,76000,RENT,2.0,HOMEIMPROVEMENT,C,15000,12.73,False,True,9
17834,33,144000,MORTGAGE,13.0,EDUCATION,D,19000,11.12,False,False,8
17835,31,76000,RENT,2.0,PERSONAL,A,15000,7.88,False,False,7
17836,30,145000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9600,7.9,False,False,6
17837,31,20000,OWN,1.0,HOMEIMPROVEMENT,A,5000,8.59,False,False,8
17838,29,145000,MORTGAGE,0.0,VENTURE,D,14000,16.77,False,True,5
17839,30,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,10.59,False,False,8
17840,32,71000,RENT,2.0,EDUCATION,D,15000,15.95,True,False,9
17841,29,20000,OWN,0.0,VENTURE,A,3000,8.0,False,False,5
17842,31,77000,RENT,2.0,PERSONAL,A,15000,8.38,False,False,8
17843,28,145000,MORTGAGE,9.0,VENTURE,B,25000,11.12,False,False,9
17844,30,79000,RENT,5.0,EDUCATION,F,15000,11.12,False,False,7
17845,30,145000,MORTGAGE,4.0,EDUCATION,B,12000,11.12,False,False,8
17846,32,145000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000,11.36,False,False,8
17847,28,80000,RENT,0.0,MEDICAL,C,15000,13.49,False,False,5
17848,29,145000,MORTGAGE,0.0,VENTURE,B,25000,10.08,False,False,8
17849,28,133000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,20000,11.12,True,True,5
17850,27,145986,MORTGAGE,2.0,MEDICAL,A,5500,5.42,False,False,6
17851,34,113900,MORTGAGE,5.0,MEDICAL,E,35000,18.64,True,False,10
17852,27,146000,MORTGAGE,5.0,MEDICAL,A,2500,8.49,False,False,5
17853,31,146000,MORTGAGE,12.0,EDUCATION,E,2500,16.7,False,False,9
17854,27,19200,OWN,3.0,PERSONAL,A,8000,8.9,True,False,8
17855,28,80000,RENT,2.0,DEBTCONSOLIDATION,B,15000,11.48,False,False,5
17856,27,147884,MORTGAGE,4.0,HOMEIMPROVEMENT,B,4500,11.49,False,False,5
17857,29,136000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,7775,14.96,True,True,5
17858,33,82000,RENT,5.0,VENTURE,C,15000,14.35,False,False,7
17859,29,83500,RENT,1.0,HOMEIMPROVEMENT,C,15000,13.43,False,True,10
17860,27,149616,OWN,0.0,MEDICAL,C,15000,11.03,False,False,10
17861,28,84000,RENT,3.0,HOMEIMPROVEMENT,B,15000,11.86,False,False,9
17862,32,84000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,False,False,7
17863,32,150000,MORTGAGE,11.0,PERSONAL,A,20000,7.9,False,False,10
17864,34,150000,MORTGAGE,1.0,VENTURE,B,28000,11.71,False,False,5
17865,32,66725,RENT,4.0,MEDICAL,B,15000,11.12,True,False,5
17866,29,78996,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.7,True,True,7
17867,35,150000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,10000,7.9,False,False,9
17868,32,150000,OWN,3.0,HOMEIMPROVEMENT,C,8000,11.12,False,True,6
17869,31,138000,MORTGAGE,0.0,PERSONAL,A,35000,7.49,True,False,5
17870,35,73000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.57,True,False,8
17871,29,62050,RENT,3.0,MEDICAL,E,15000,15.95,True,True,8
17872,33,117300,MORTGAGE,3.0,MEDICAL,D,16000,15.99,True,False,5
17873,27,150000,MORTGAGE,4.0,VENTURE,C,6000,13.49,False,False,6
17874,27,86000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.91,False,False,5
17875,33,150000,MORTGAGE,12.0,EDUCATION,B,13125,11.12,False,False,9
17876,32,86400,RENT,2.0,VENTURE,A,15000,6.03,False,False,7
17877,29,150000,MORTGAGE,1.0,MEDICAL,C,10000,13.49,False,False,10
17878,28,19200,OWN,2.0,PERSONAL,D,4700,15.31,True,True,5
17879,29,150000,MORTGAGE,4.0,MEDICAL,A,7200,7.29,False,False,7
17880,29,87000,RENT,1.0,HOMEIMPROVEMENT,B,15000,10.59,False,False,6
17881,30,150000,OWN,5.0,PERSONAL,D,5425,11.12,False,True,5
17882,32,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,8.88,True,False,9
17883,33,150000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.37,False,False,7
17884,35,87000,RENT,6.0,VENTURE,B,15000,11.12,False,False,7
17885,31,18996,OWN,6.0,HOMEIMPROVEMENT,C,7000,11.12,True,False,8
17886,27,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,11.12,False,False,9
17887,27,150000,MORTGAGE,2.0,MEDICAL,A,18000,11.12,False,False,5
17888,27,150000,MORTGAGE,3.0,EDUCATION,E,8000,17.19,False,True,5
17889,33,18720,OWN,0.0,DEBTCONSOLIDATION,C,3500,13.16,True,True,6
17890,34,150000,MORTGAGE,5.0,VENTURE,B,15000,11.86,False,False,9
17891,28,150000,MORTGAGE,4.0,EDUCATION,B,20000,11.12,False,False,8
17892,32,150000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7800,11.86,False,False,9
17893,34,78000,RENT,9.0,DEBTCONSOLIDATION,E,15000,16.4,True,False,5
17894,29,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,10.62,False,False,9
17895,29,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10700,14.22,False,False,9
17896,28,150000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,False,False,6
17897,34,90000,RENT,15.0,VENTURE,B,15000,11.12,False,False,5
17898,30,138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,True,False,7
17899,29,138000,MORTGAGE,2.0,PERSONAL,E,24000,16.35,True,False,6
17900,32,150000,MORTGAGE,0.0,PERSONAL,E,24000,17.04,False,True,9
17901,33,150000,OWN,14.0,VENTURE,B,21000,11.83,False,False,9
17902,29,90000,RENT,5.0,MEDICAL,C,15000,13.85,False,True,10
17903,27,150000,OWN,0.0,EDUCATION,A,10000,8.59,False,False,6
17904,30,90000,RENT,10.0,HOMEIMPROVEMENT,D,15000,14.96,False,False,6
17905,34,150000,MORTGAGE,14.0,VENTURE,E,25000,16.7,False,True,6
17906,27,150000,MORTGAGE,1.0,VENTURE,B,12000,11.89,False,False,5
17907,27,150000,MORTGAGE,4.0,PERSONAL,C,20000,12.84,False,True,6
17908,35,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,13.16,False,True,7
17909,28,92000,RENT,4.0,DEBTCONSOLIDATION,A,15000,7.9,False,False,9
17910,28,150000,MORTGAGE,0.0,VENTURE,E,25000,15.25,False,True,8
17911,29,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,11.14,False,False,7
17912,30,37800,RENT,4.0,MEDICAL,B,15050,9.99,True,False,7
17913,30,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,11.86,False,True,8
17914,28,150000,MORTGAGE,6.0,VENTURE,A,10000,8.07,False,False,8
17915,30,150000,MORTGAGE,8.0,PERSONAL,A,5000,11.12,False,False,9
17916,31,151000,MORTGAGE,1.0,EDUCATION,C,21000,11.97,False,False,8
17917,35,140004,MORTGAGE,6.0,PERSONAL,C,8400,12.98,True,True,9
17918,35,153000,MORTGAGE,13.0,PERSONAL,B,9500,11.99,False,False,10
17919,33,153000,MORTGAGE,11.0,VENTURE,C,10000,14.79,False,True,5
17920,32,153000,MORTGAGE,5.0,VENTURE,C,8400,12.84,False,False,9
17921,35,153660,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,7.9,False,False,10
17922,35,154000,OWN,13.0,VENTURE,A,12000,6.92,False,False,5
17923,34,154000,MORTGAGE,4.0,PERSONAL,B,4000,10.37,False,False,8
17924,32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,False,False,6
17925,32,155000,OWN,6.0,MEDICAL,B,15000,12.42,False,False,7
17926,35,75000,RENT,13.0,VENTURE,F,15175,21.74,False,True,8
17927,28,143000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8275,16.49,True,True,7
17928,31,155000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.42,False,False,5
17929,28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,True,False,6
17930,32,155000,MORTGAGE,8.0,MEDICAL,C,8000,11.12,False,True,6
17931,28,50000,RENT,2.0,EDUCATION,B,15200,10.25,False,False,10
17932,32,155004,MORTGAGE,9.0,VENTURE,A,15000,8.49,False,False,8
17933,34,156000,MORTGAGE,9.0,MEDICAL,A,25000,11.12,False,False,9
17934,33,156000,MORTGAGE,4.0,EDUCATION,A,2400,7.49,False,False,6
17935,27,156000,MORTGAGE,8.0,EDUCATION,D,15000,14.61,False,False,6
17936,32,156600,MORTGAGE,8.0,EDUCATION,B,25000,10.62,False,False,8
17937,31,157000,MORTGAGE,5.0,EDUCATION,A,7200,7.49,False,False,7
17938,27,157500,OWN,6.0,MEDICAL,C,25000,12.87,False,True,6
17939,27,157544,MORTGAGE,8.0,VENTURE,C,35000,12.99,False,False,8
17940,28,145656,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.37,True,False,7
17941,28,158000,MORTGAGE,6.0,MEDICAL,A,15000,7.9,False,False,5
17942,30,158000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,21000,12.42,False,False,8
17943,30,111000,RENT,3.0,VENTURE,C,15450,10.91,False,True,7
17944,35,158000,OWN,14.0,EDUCATION,B,10000,9.63,False,False,10
17945,29,158000,OWN,1.0,MEDICAL,A,20000,6.54,False,False,5
17946,28,158367,MORTGAGE,5.0,MEDICAL,A,12000,6.62,False,False,8
17947,28,159000,MORTGAGE,3.0,PERSONAL,B,15000,11.86,False,False,8
17948,27,159600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,11.12,False,False,8
17949,29,159996,OWN,1.0,HOMEIMPROVEMENT,B,10000,11.86,False,False,7
17950,29,38000,RENT,3.0,PERSONAL,C,15500,12.41,True,False,6
17951,28,160000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,34000,9.91,False,False,7
17952,27,148000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,28000,12.99,True,True,6
17953,34,160000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,25000,13.49,False,False,5
17954,34,160000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,23000,6.91,False,False,10
17955,30,160000,MORTGAGE,4.0,EDUCATION,C,7000,13.98,False,False,5
17956,35,68324,RENT,3.0,MEDICAL,C,15600,12.84,False,True,8
17957,33,160000,MORTGAGE,3.0,PERSONAL,B,22000,10.75,False,False,8
17958,32,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,False,False,8
17959,27,160000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.99,False,False,10
17960,32,160000,MORTGAGE,0.0,VENTURE,A,17400,7.88,False,False,7
17961,27,100000,RENT,7.0,PERSONAL,E,15600,17.88,False,True,6
17962,35,160000,OWN,10.0,VENTURE,B,24000,11.83,False,False,9
17963,34,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7500,11.12,False,False,10
17964,29,162480,MORTGAGE,2.0,PERSONAL,B,25000,12.42,False,False,10
17965,27,163232,MORTGAGE,5.0,VENTURE,B,4800,11.71,False,False,8
17966,27,165000,MORTGAGE,6.0,MEDICAL,B,35000,12.42,False,False,10
17967,35,165000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.49,False,False,8
17968,33,130050,MORTGAGE,0.0,MEDICAL,D,10000,14.61,True,True,7
17969,33,153000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,23100,14.74,True,True,9
17970,28,165000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12400,11.26,False,False,8
17971,27,80000,RENT,5.0,HOMEIMPROVEMENT,A,16000,7.49,False,False,8
17972,31,168000,MORTGAGE,6.0,VENTURE,C,25000,13.06,False,False,5
17973,31,168000,MORTGAGE,2.0,VENTURE,B,15500,9.25,False,False,7
17974,29,74000,RENT,3.0,HOMEIMPROVEMENT,C,16000,13.11,True,True,5
17975,32,62900,RENT,6.0,MEDICAL,D,16000,14.96,True,False,5
17976,29,74000,RENT,0.0,HOMEIMPROVEMENT,C,16000,13.79,True,True,8
17977,28,170000,MORTGAGE,8.0,PERSONAL,F,20000,18.99,False,True,7
17978,33,158000,MORTGAGE,11.0,PERSONAL,E,15000,16.32,True,True,5
17979,28,170000,MORTGAGE,0.0,EDUCATION,A,10000,11.12,False,False,5
17980,28,170000,MORTGAGE,4.0,EDUCATION,D,20000,11.12,False,True,10
17981,28,170000,MORTGAGE,3.0,MEDICAL,B,4000,11.12,False,False,10
17982,27,84000,RENT,0.0,MEDICAL,B,16000,12.21,False,False,10
17983,30,170000,MORTGAGE,2.0,VENTURE,B,14000,10.62,False,False,6
17984,33,172000,MORTGAGE,4.0,EDUCATION,B,16000,9.63,False,False,8
17985,31,85000,RENT,5.0,EDUCATION,C,16000,11.34,False,True,8
17986,27,175000,MORTGAGE,7.0,MEDICAL,A,15000,7.49,False,False,8
17987,27,90000,RENT,1.0,EDUCATION,B,16000,12.42,False,False,9
17988,28,90000,RENT,7.0,VENTURE,C,16000,12.68,False,False,10
17989,33,175000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.75,False,False,9
17990,29,175000,MORTGAGE,8.0,VENTURE,A,2500,7.14,False,False,6
17991,29,175000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,11.12,False,False,9
17992,28,176608,MORTGAGE,1.0,VENTURE,C,21125,13.16,False,True,5
17993,31,70550,RENT,2.0,MEDICAL,D,16000,17.49,True,False,8
17994,33,178650,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,6.99,False,False,6
17995,30,180000,MORTGAGE,5.0,MEDICAL,A,14000,6.03,False,False,9
17996,30,180000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.62,False,False,5
17997,27,180000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,16000,11.12,False,False,8
17998,29,180000,MORTGAGE,2.0,MEDICAL,A,20000,11.12,False,False,10
17999,27,180000,MORTGAGE,2.0,MEDICAL,C,8000,13.23,False,True,7
18000,32,180000,MORTGAGE,2.0,PERSONAL,C,15600,11.12,False,True,10
18001,30,182004,MORTGAGE,2.0,PERSONAL,A,7200,6.62,False,False,5
18002,27,170496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,11.83,True,False,10
18003,34,182500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,False,True,9
18004,34,101000,RENT,0.0,VENTURE,A,16000,6.17,False,False,9
18005,27,105000,RENT,1.0,HOMEIMPROVEMENT,B,16000,11.12,False,False,8
18006,28,107000,RENT,4.0,HOMEIMPROVEMENT,C,16000,13.49,False,False,6
18007,27,189000,MORTGAGE,2.0,VENTURE,D,5125,14.84,False,True,6
18008,30,189000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,16000,16.35,False,False,8
18009,27,110000,RENT,6.0,EDUCATION,C,16000,15.27,False,False,8
18010,29,193086,MORTGAGE,3.0,DEBTCONSOLIDATION,B,11125,10.59,False,False,6
18011,34,195000,MORTGAGE,14.0,VENTURE,C,6000,14.27,False,False,8
18012,30,110000,RENT,9.0,HOMEIMPROVEMENT,C,16000,11.12,False,True,6
18013,30,198171,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,5.79,False,False,6
18014,31,200000,MORTGAGE,1.0,MEDICAL,B,7800,9.63,False,False,8
18015,35,200000,MORTGAGE,3.0,EDUCATION,C,25000,11.12,False,True,7
18016,29,200000,MORTGAGE,4.0,MEDICAL,A,12000,7.88,False,False,7
18017,31,200000,OWN,4.0,HOMEIMPROVEMENT,B,23500,10.99,False,False,5
18018,32,188000,MORTGAGE,0.0,EDUCATION,B,10000,10.71,True,False,7
18019,33,200000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,9.76,False,False,9
18020,29,200000,MORTGAGE,9.0,MEDICAL,B,6000,11.12,False,False,8
18021,32,130000,RENT,0.0,PERSONAL,A,16000,11.12,False,False,10
18022,33,201000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,20000,14.27,False,True,7
18023,28,201000,OWN,4.0,VENTURE,A,12000,11.12,False,False,8
18024,31,201000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.12,False,False,9
18025,29,201000,MORTGAGE,0.0,VENTURE,B,18000,11.83,False,False,10
18026,29,195000,MORTGAGE,5.0,VENTURE,C,3600,14.26,True,False,7
18027,29,210000,MORTGAGE,2.0,MEDICAL,B,14000,12.42,False,False,6
18028,27,170000,RENT,0.0,HOMEIMPROVEMENT,A,16000,5.79,False,False,8
18029,28,200000,RENT,0.0,PERSONAL,C,16000,10.91,False,True,9
18030,31,215000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,False,False,10
18031,29,300000,RENT,1.0,HOMEIMPROVEMENT,B,16000,11.58,False,False,8
18032,32,220000,MORTGAGE,13.0,HOMEIMPROVEMENT,E,33000,20.3,False,False,9
18033,34,220000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,False,False,6
18034,29,220000,MORTGAGE,0.0,EDUCATION,A,2500,6.99,False,False,5
18035,34,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,11275,12.99,False,False,8
18036,34,222000,MORTGAGE,0.0,MEDICAL,A,13000,8.49,False,False,7
18037,34,225000,MORTGAGE,4.0,MEDICAL,C,3000,13.35,False,False,10
18038,30,228000,MORTGAGE,9.0,VENTURE,D,12800,15.33,False,False,8
18039,29,218000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,25000,19.04,True,True,9
18040,35,234600,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7500,15.05,False,True,6
18041,27,235000,MORTGAGE,5.0,VENTURE,C,28000,15.96,False,False,5
18042,33,235000,MORTGAGE,3.0,EDUCATION,B,25000,10.62,False,False,6
18043,28,60000,RENT,3.0,DEBTCONSOLIDATION,A,19200,7.88,True,False,8
18044,31,235000,OWN,5.0,MEDICAL,D,11200,15.65,False,False,5
18045,27,244000,OTHER,0.0,VENTURE,D,15000,14.42,False,True,5
18046,28,245000,MORTGAGE,0.0,PERSONAL,E,18000,17.39,False,True,9
18047,32,249996,MORTGAGE,4.0,PERSONAL,C,14000,12.99,False,False,8
18048,29,249999,MORTGAGE,2.0,EDUCATION,A,25000,6.62,False,False,9
18049,29,250000,MORTGAGE,5.0,PERSONAL,A,10000,7.49,False,False,10
18050,30,250000,OWN,8.0,MEDICAL,D,15000,15.99,False,True,8
18051,32,250000,MORTGAGE,7.0,EDUCATION,B,20000,11.48,False,False,10
18052,30,250000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,9.01,False,False,8
18053,34,75500,RENT,0.0,EDUCATION,D,19200,16.77,True,False,10
18054,32,262000,MORTGAGE,12.0,MEDICAL,B,12800,9.91,False,False,8
18055,27,264000,MORTGAGE,0.0,MEDICAL,A,35000,11.12,False,False,5
18056,30,253000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,24000,14.96,True,False,7
18057,29,265000,MORTGAGE,2.0,PERSONAL,B,25000,11.26,False,False,10
18058,31,275000,MORTGAGE,4.0,PERSONAL,B,30000,10.59,False,False,8
18059,27,90000,RENT,4.0,HOMEIMPROVEMENT,A,19200,6.99,False,False,8
18060,34,275004,MORTGAGE,2.0,VENTURE,D,25000,16.32,False,True,9
18061,32,95000,RENT,1.0,DEBTCONSOLIDATION,B,19200,11.89,False,False,9
18062,27,290000,MORTGAGE,0.0,MEDICAL,B,7875,9.99,False,False,6
18063,31,294000,MORTGAGE,7.0,VENTURE,A,12000,8.94,False,False,6
18064,28,300000,MORTGAGE,1.0,PERSONAL,C,9600,15.23,False,True,10
18065,31,300000,MORTGAGE,1.0,VENTURE,C,35000,15.23,False,False,6
18066,32,300000,MORTGAGE,2.0,MEDICAL,C,24000,12.87,False,False,10
18067,30,300000,MORTGAGE,3.0,VENTURE,A,6000,9.63,False,False,10
18068,33,300000,OWN,8.0,MEDICAL,D,25000,14.42,False,True,7
18069,33,320000,MORTGAGE,2.0,VENTURE,A,14000,7.91,False,False,5
18070,31,325000,MORTGAGE,4.0,MEDICAL,A,10000,5.99,False,False,7
18071,28,270300,MORTGAGE,3.0,MEDICAL,E,25000,17.88,True,False,6
18072,35,273700,MORTGAGE,8.0,MEDICAL,D,25000,14.59,True,False,6
18073,34,357000,MORTGAGE,3.0,HOMEIMPROVEMENT,E,14000,18.64,False,True,9
18074,31,371000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5875,7.74,False,False,9
18075,32,385000,MORTGAGE,3.0,VENTURE,A,19925,7.9,False,False,9
18076,33,410000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,35000,10.37,False,False,5
18077,35,415000,MORTGAGE,2.0,HOMEIMPROVEMENT,E,15500,16.45,False,True,10
18078,29,420000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,12.73,False,False,5
18079,29,445000,MORTGAGE,3.0,PERSONAL,B,25000,9.62,False,False,5
18080,29,450000,MORTGAGE,4.0,EDUCATION,D,25000,15.37,False,False,7
18081,29,480000,MORTGAGE,6.0,MEDICAL,A,6500,5.42,False,False,6
18082,34,397800,MORTGAGE,5.0,MEDICAL,D,14000,14.61,True,True,5
